20250814231435,36.30,26.80
20250814231450,37.00,26.80
20250814231505,36.50,26.80
20250814231520,36.40,26.80
20250814231535,36.30,26.90
20250814231550,36.60,26.80
20250814231605,36.20,26.80
20250814231620,36.00,26.80
20250814231635,36.50,26.80
20250814231651,36.70,26.80
20250814231706,36.50,26.90
20250814231721,36.50,26.90
20250814231736,36.60,27.00
20250814231751,36.00,27.00
20250814231806,37.60,27.00
20250814231821,37.30,27.10
20250814231836,37.00,27.10
20250814231851,36.90,27.10
20250814231906,37.10,27.20
20250814231921,36.30,27.30
20250814231936,36.20,27.40
20250814231951,35.80,27.40
20250814232006,35.60,27.40
20250814232021,35.40,27.40
20250814232036,37.00,27.50
20250814232051,35.70,27.50
20250814232106,35.80,27.60
20250814232121,36.00,27.60
20250814232136,35.90,27.60
20250814232151,35.10,27.60
20250814232206,35.00,27.60
20250814232221,35.10,27.60
20250814232236,35.00,27.60
20250814232251,35.20,27.60
20250814232306,35.10,27.60
20250814232321,35.30,27.60
20250814232336,35.20,27.60
20250814232351,35.00,27.60
20250814232406,35.10,27.60
20250814232421,35.20,27.60
20250814232436,35.30,27.70
20250814232451,34.60,27.70
20250814232506,35.10,27.60
20250814232521,35.20,27.70
20250814232536,34.90,27.70
20250814232551,36.70,27.60
20250814232606,35.80,27.60
20250814232621,37.60,27.50
20250814232636,35.60,27.50
20250814232651,34.90,27.40
20250814232706,34.90,27.40
20250814232721,34.70,27.40
20250814232736,34.70,27.30
20250814232751,35.00,27.30
20250814232806,34.60,27.20
20250814232821,34.70,27.20
20250814232836,34.70,27.10
20250814232851,34.60,27.10
20250814232906,34.70,27.10
20250814232921,34.60,27.10
20250814232936,34.60,27.10
20250814232951,34.60,27.00
20250814233006,34.70,27.10
20250814233021,34.60,27.00
20250814233036,34.80,27.00
20250814233051,34.80,27.00
20250814233106,34.80,27.00
20250814233121,34.80,27.00
20250814233136,34.80,26.90
20250814233151,34.80,26.90
20250814233206,34.80,26.90
20250814233221,35.80,26.90
20250814233236,35.20,26.90
20250814233251,35.00,26.80
20250814233306,34.80,26.80
20250814233321,34.80,26.80
20250814233336,35.10,26.70
20250814233351,35.40,26.70
20250814233406,36.00,26.70
20250814233421,35.60,26.70
20250814233436,35.20,26.70
20250814233451,35.60,26.60
20250814233506,35.70,26.60
20250814233521,36.10,26.60
20250814233536,35.60,26.60
20250814233551,35.70,26.50
20250814233606,35.70,26.40
20250814233621,36.00,26.40
20250814233636,36.10,26.40
20250814233651,36.10,26.40
20250814233706,36.40,26.40
20250814233721,36.50,26.40
20250814233736,36.50,26.40
20250814233751,36.50,26.40
20250814233806,36.80,26.40
20250814233821,36.50,26.40
20250814233836,36.50,26.40
20250814233851,36.90,26.40
20250814233906,36.50,26.50
20250814233921,36.30,26.50
20250814233936,36.10,26.40
20250814233951,36.10,26.40
20250814234006,36.10,26.50
20250814234021,36.40,26.50
20250814234036,36.30,26.50
20250814234051,36.50,26.40
20250814234106,36.80,26.50
20250814234121,37.50,26.50
20250814234136,36.40,26.50
20250814234151,36.10,26.50
20250814234206,36.50,26.50
20250814234221,36.20,26.50
20250814234236,36.00,26.50
20250814234251,36.30,26.50
20250814234306,36.10,26.40
20250814234321,36.20,26.40
20250814234336,36.30,26.40
20250814234351,36.30,26.40
20250814234406,36.50,26.40
20250814234421,36.50,26.40
20250814234436,36.50,26.40
20250814234451,36.30,26.40
20250814234506,36.60,26.30
20250814234521,36.60,26.30
20250814234536,36.70,26.30
20250814234551,36.90,26.30
20250814234606,36.80,26.30
20250814234621,36.70,26.30
20250814234636,36.80,26.20
20250814234651,37.00,26.20
20250814234706,36.90,26.10
20250814234721,37.00,26.20
20250814234736,36.90,26.10
20250814234751,37.00,26.10
20250814234806,37.10,26.10
20250814234821,37.10,26.10
20250814234836,37.30,26.10
20250814234851,37.20,26.10
20250814234906,37.20,26.10
20250814234921,37.10,26.10
20250814234936,37.10,26.10
20250814234951,37.20,26.10
20250814235006,37.20,26.10
20250814235021,37.30,26.10
20250814235036,37.30,26.00
20250814235051,37.10,26.00
20250814235106,37.40,26.00
20250814235121,37.50,26.00
20250814235136,37.50,26.00
20250814235151,37.50,26.00
20250814235206,37.60,26.00
20250814235221,37.70,26.00
20250814235236,37.70,26.00
20250814235251,37.70,26.00
20250814235306,37.60,26.00
20250814235322,37.70,26.00
20250814235337,37.60,26.10
20250814235352,37.60,26.10
20250814235407,37.50,26.10
20250814235422,37.40,26.10
20250814235437,37.60,26.10
20250814235452,37.40,26.10
20250814235507,37.50,26.10
20250814235522,37.60,26.10
20250814235537,37.80,26.10
20250814235552,37.80,26.10
20250814235607,37.60,26.10
20250814235622,37.80,26.10
20250814235637,37.70,26.10
20250814235652,37.70,26.10
20250814235707,37.80,26.10
20250814235722,37.70,26.10
20250814235737,37.60,26.10
20250814235752,39.30,26.10
20250814235807,38.80,26.10
20250814235822,37.80,26.00
20250814235837,37.80,26.00
20250814235852,41.00,26.00
20250814235907,38.10,26.00
20250814235922,37.90,26.00
20250814235937,37.90,26.00
20250814235952,37.80,26.00
20250815000007,38.00,26.00
20250815000022,38.00,25.90
20250815000037,37.90,26.00
20250815000052,38.00,26.00
20250815000107,38.00,25.90
20250815000122,38.10,25.90
20250815000137,38.30,26.00
20250815000152,38.30,25.90
20250815000207,38.50,26.00
20250815000222,38.50,26.00
20250815000237,38.40,26.00
20250815000252,38.20,26.00
20250815000307,38.20,26.00
20250815000322,38.40,26.00
20250815000337,38.40,26.00
20250815000352,38.30,26.00
20250815000407,38.20,26.00
20250815000422,38.10,26.00
20250815000437,38.20,26.00
20250815000452,38.50,26.00
20250815000507,38.30,26.00
20250815000522,38.40,26.00
20250815000537,38.30,26.00
20250815000552,38.40,26.00
20250815000607,38.70,26.10
20250815000622,38.80,26.10
20250815000637,38.20,26.00
20250815000652,38.30,26.00
20250815000707,38.10,26.00
20250815000722,38.20,26.00
20250815000737,38.30,26.00
20250815000752,38.10,26.00
20250815000807,38.00,26.00
20250815000822,38.00,26.00
20250815000837,39.10,26.00
20250815000852,38.40,25.90
20250815000907,38.20,26.00
20250815000922,38.40,26.00
20250815000937,38.10,26.00
20250815000952,38.10,26.00
20250815001007,38.20,26.00
20250815001022,38.10,26.00
20250815001037,39.50,26.00
20250815001052,39.00,26.00
20250815001107,38.60,26.00
20250815001122,38.10,26.00
20250815001137,38.40,26.00
20250815001152,38.20,25.90
20250815001207,38.20,25.90
20250815001222,38.20,25.90
20250815001237,38.10,25.90
20250815001252,38.10,25.90
20250815001307,38.00,25.80
20250815001322,38.00,25.90
20250815001337,38.00,25.90
20250815001352,38.10,25.80
20250815001407,37.90,25.80
20250815001422,37.90,25.80
20250815001437,38.10,25.80
20250815001452,38.10,25.80
20250815001507,38.00,25.80
20250815001522,38.00,25.80
20250815001537,38.20,25.80
20250815001552,38.20,25.80
20250815001607,38.20,25.80
20250815001622,38.10,25.70
20250815001637,38.20,25.80
20250815001652,38.10,25.70
20250815001707,38.00,25.70
20250815001722,38.20,25.70
20250815001737,38.20,25.70
20250815001752,38.30,25.70
20250815001807,38.10,25.70
20250815001822,38.20,25.70
20250815001837,38.20,25.70
20250815001852,38.30,25.70
20250815001907,38.30,25.60
20250815001922,38.10,25.60
20250815001937,38.20,25.60
20250815001952,38.20,25.60
20250815002007,38.20,25.60
20250815002022,38.30,25.60
20250815002037,38.30,25.60
20250815002052,38.30,25.60
20250815002107,38.30,25.60
20250815002122,38.30,25.50
20250815002137,38.20,25.60
20250815002152,38.30,25.50
20250815002207,38.40,25.50
20250815002222,38.50,25.50
20250815002237,38.50,25.50
20250815002252,38.40,25.50
20250815002307,38.40,25.50
20250815002322,38.50,25.50
20250815002337,38.50,25.50
20250815002352,38.60,25.50
20250815002407,38.50,25.50
20250815002422,38.50,25.50
20250815002437,38.60,25.50
20250815002452,38.60,25.40
20250815002507,38.60,25.50
20250815002522,38.60,25.40
20250815002537,38.60,25.40
20250815002552,38.50,25.40
20250815002607,38.60,25.40
20250815002622,38.70,25.40
20250815002637,38.60,25.40
20250815002652,38.80,25.30
20250815002707,38.70,25.40
20250815002722,38.70,25.30
20250815002737,38.70,25.30
20250815002752,38.80,25.30
20250815002807,38.70,25.30
20250815002822,38.70,25.30
20250815002837,38.80,25.30
20250815002852,38.70,25.30
20250815002907,38.90,25.30
20250815002922,38.60,25.30
20250815002937,38.60,25.30
20250815002952,38.80,25.30
20250815003007,38.90,25.30
20250815003022,38.80,25.30
20250815003037,38.80,25.30
20250815003052,38.80,25.30
20250815003107,38.80,25.30
20250815003122,38.90,25.30
20250815003137,39.00,25.20
20250815003152,39.00,25.20
20250815003207,39.10,25.20
20250815003222,39.20,25.20
20250815003237,39.10,25.20
20250815003252,39.10,25.20
20250815003307,39.20,25.20
20250815003323,39.20,25.20
20250815003338,39.30,25.20
20250815003353,39.30,25.20
20250815003408,39.50,25.20
20250815003423,39.40,25.20
20250815003438,39.60,25.10
20250815003453,39.70,25.20
20250815003508,39.50,25.20
20250815003523,39.70,25.20
20250815003538,39.60,25.20
20250815003553,39.80,25.10
20250815003608,39.60,25.20
20250815003623,39.90,25.20
20250815003638,39.70,25.10
20250815003653,39.60,25.10
20250815003708,39.60,25.10
20250815003723,39.70,25.10
20250815003738,39.60,25.10
20250815003753,39.60,25.10
20250815003808,39.70,25.10
20250815003823,39.60,25.20
20250815003838,39.70,25.10
20250815003853,39.70,25.10
20250815003908,39.70,25.10
20250815003923,39.80,25.10
20250815003938,39.70,25.10
20250815003953,39.70,25.10
20250815004008,39.80,25.20
20250815004023,39.70,25.10
20250815004038,39.70,25.10
20250815004053,39.60,25.10
20250815004108,39.60,25.10
20250815004123,39.70,25.10
20250815004138,39.80,25.10
20250815004153,39.70,25.10
20250815004208,39.80,25.10
20250815004223,39.80,25.10
20250815004238,39.60,25.10
20250815004253,39.70,25.10
20250815004308,39.70,25.10
20250815004323,39.70,25.10
20250815004338,39.70,25.10
20250815004353,39.70,25.10
20250815004408,39.80,25.10
20250815004423,39.90,25.10
20250815004438,39.70,25.10
20250815004453,40.00,25.10
20250815004508,39.90,25.10
20250815004523,39.80,25.10
20250815004538,39.80,25.10
20250815004553,40.00,25.10
20250815004608,40.00,25.10
20250815004623,39.90,25.10
20250815004638,39.90,25.10
20250815004653,39.90,25.10
20250815004708,39.90,25.10
20250815004723,39.80,25.10
20250815004738,39.90,25.10
20250815004753,39.80,25.10
20250815004808,39.90,25.10
20250815004823,39.70,25.10
20250815004838,39.60,25.10
20250815004853,39.60,25.10
20250815004908,39.60,25.10
20250815004923,39.70,25.10
20250815004938,39.70,25.10
20250815004953,39.60,25.10
20250815005008,39.70,25.10
20250815005023,39.80,25.10
20250815005038,39.70,25.10
20250815005053,39.90,25.10
20250815005108,39.70,25.10
20250815005123,39.70,25.10
20250815005138,39.80,25.10
20250815005153,39.60,25.10
20250815005208,39.60,25.10
20250815005223,39.80,25.10
20250815005238,39.80,25.10
20250815005253,39.60,25.10
20250815005308,39.70,25.10
20250815005323,39.70,25.10
20250815005338,39.80,25.00
20250815005353,39.70,25.10
20250815005408,39.70,25.10
20250815005423,39.70,25.00
20250815005438,39.80,25.00
20250815005453,39.90,25.00
20250815005508,40.00,25.10
20250815005523,39.70,25.00
20250815005538,40.00,25.00
20250815005553,39.90,25.00
20250815005608,39.90,25.00
20250815005623,39.80,25.00
20250815005638,39.90,25.00
20250815005653,39.80,25.00
20250815005708,39.90,25.00
20250815005723,39.80,25.00
20250815005738,39.90,25.00
20250815005753,39.90,25.00
20250815005808,39.90,25.00
20250815005823,39.80,25.00
20250815005838,39.90,25.00
20250815005853,39.90,25.00
20250815005908,39.80,25.00
20250815005923,40.10,25.00
20250815005938,39.90,25.00
20250815005953,40.00,25.00
20250815010008,40.10,25.00
20250815010023,40.00,25.00
20250815010038,39.70,25.00
20250815010053,39.90,25.00
20250815010108,39.90,24.90
20250815010123,39.90,24.90
20250815010138,40.00,24.90
20250815010153,39.90,24.90
20250815010208,40.10,24.90
20250815010223,40.00,24.90
20250815010238,40.10,24.90
20250815010253,40.00,24.90
20250815010308,40.00,24.90
20250815010323,40.00,24.90
20250815010338,39.90,24.90
20250815010353,40.00,24.90
20250815010408,40.20,24.90
20250815010423,40.00,24.90
20250815010438,39.90,24.90
20250815010453,39.90,24.90
20250815010508,40.00,24.90
20250815010523,40.10,24.90
20250815010538,40.00,24.90
20250815010553,40.00,24.90
20250815010608,40.00,24.90
20250815010623,40.30,24.90
20250815010638,40.20,24.90
20250815010653,40.20,24.90
20250815010708,39.90,24.90
20250815010723,40.10,24.90
20250815010738,40.10,24.80
20250815010753,40.10,24.90
20250815010808,40.10,24.80
20250815010823,40.10,24.80
20250815010838,40.20,24.90
20250815010853,40.40,24.80
20250815010908,40.20,24.90
20250815010923,40.30,24.80
20250815010938,40.30,24.80
20250815010953,40.10,24.80
20250815011008,40.40,24.80
20250815011023,40.30,24.80
20250815011038,40.30,24.80
20250815011053,40.10,24.80
20250815011109,40.40,24.80
20250815011124,40.20,24.80
20250815011139,40.20,24.80
20250815011154,40.30,24.80
20250815011209,40.20,24.80
20250815011224,40.10,24.80
20250815011239,40.10,24.70
20250815011254,40.20,24.80
20250815011309,40.20,24.80
20250815011324,40.20,24.80
20250815011339,40.30,24.80
20250815011354,40.20,24.70
20250815011409,40.20,24.70
20250815011424,40.20,24.80
20250815011439,40.30,24.80
20250815011454,40.40,24.80
20250815011509,40.50,24.70
20250815011524,40.50,24.70
20250815011539,40.30,24.70
20250815011554,40.20,24.80
20250815011609,40.30,24.70
20250815011624,40.30,24.70
20250815011639,40.40,24.70
20250815011654,40.30,24.70
20250815011709,40.40,24.70
20250815011724,40.30,24.70
20250815011739,40.40,24.70
20250815011754,40.20,24.70
20250815011809,40.50,24.70
20250815011824,40.30,24.70
20250815011839,40.30,24.70
20250815011854,40.40,24.70
20250815011909,40.50,24.70
20250815011924,40.30,24.70
20250815011939,40.40,24.70
20250815011954,40.40,24.70
20250815012009,40.30,24.70
20250815012024,40.30,24.70
20250815012039,40.50,24.70
20250815012054,40.40,24.70
20250815012109,40.40,24.70
20250815012124,40.30,24.60
20250815012139,40.40,24.60
20250815012154,40.60,24.70
20250815012209,40.40,24.70
20250815012224,40.40,24.60
20250815012239,40.40,24.70
20250815012254,40.40,24.60
20250815012309,40.50,24.60
20250815012324,40.60,24.60
20250815012339,40.70,24.60
20250815012354,40.50,24.60
20250815012409,40.70,24.60
20250815012424,40.70,24.60
20250815012439,40.70,24.60
20250815012454,40.70,24.60
20250815012509,40.70,24.60
20250815012524,40.70,24.60
20250815012539,40.80,24.70
20250815012554,40.70,24.60
20250815012609,41.00,24.60
20250815012624,40.90,24.60
20250815012639,41.00,24.60
20250815012654,40.90,24.60
20250815012709,40.80,24.60
20250815012724,40.90,24.60
20250815012739,40.90,24.60
20250815012754,41.00,24.60
20250815012809,41.30,24.60
20250815012824,41.30,24.60
20250815012839,41.10,24.60
20250815012854,41.50,24.60
20250815012909,41.20,24.60
20250815012924,41.40,24.60
20250815012939,41.40,24.60
20250815012954,41.40,24.60
20250815013009,41.50,24.60
20250815013024,41.30,24.60
20250815013039,41.40,24.60
20250815013054,41.60,24.60
20250815013109,41.50,24.60
20250815013124,41.70,24.60
20250815013139,41.70,24.60
20250815013154,41.60,24.60
20250815013209,41.80,24.60
20250815013224,41.70,24.60
20250815013239,41.70,24.60
20250815013254,41.50,24.60
20250815013309,41.50,24.60
20250815013324,41.60,24.60
20250815013339,41.50,24.70
20250815013354,41.50,24.70
20250815013409,41.60,24.60
20250815013424,41.60,24.70
20250815013439,41.70,24.60
20250815013454,41.70,24.70
20250815013509,41.60,24.70
20250815013524,41.90,24.60
20250815013539,41.90,24.70
20250815013554,41.70,24.60
20250815013609,41.70,24.60
20250815013624,41.80,24.70
20250815013639,41.70,24.60
20250815013654,41.70,24.70
20250815013709,41.70,24.60
20250815013724,41.50,24.60
20250815013739,41.40,24.60
20250815013754,41.70,24.60
20250815013809,41.50,24.70
20250815013824,41.70,24.70
20250815013839,41.70,24.70
20250815013854,41.50,24.70
20250815013909,41.60,24.70
20250815013924,41.70,24.60
20250815013939,41.60,24.70
20250815013954,41.60,24.70
20250815014009,41.40,24.70
20250815014024,41.50,24.60
20250815014039,41.40,24.60
20250815014054,41.40,24.60
20250815014109,41.50,24.70
20250815014124,41.30,24.70
20250815014139,41.20,24.70
20250815014154,41.00,24.60
20250815014209,40.90,24.70
20250815014224,40.90,24.70
20250815014239,41.00,24.70
20250815014254,41.00,24.60
20250815014309,40.80,24.70
20250815014324,41.00,24.70
20250815014339,40.90,24.70
20250815014354,41.00,24.70
20250815014409,41.10,24.70
20250815014424,41.00,24.70
20250815014439,40.90,24.70
20250815014454,40.90,24.70
20250815014509,40.90,24.70
20250815014524,40.80,24.60
20250815014539,40.90,24.70
20250815014554,41.00,24.70
20250815014609,40.90,24.70
20250815014624,40.80,24.60
20250815014639,40.80,24.70
20250815014654,40.90,24.60
20250815014709,40.90,24.70
20250815014724,41.00,24.70
20250815014740,40.90,24.60
20250815014755,40.90,24.60
20250815014810,40.90,24.60
20250815014825,40.80,24.70
20250815014840,41.00,24.60
20250815014855,40.90,24.70
20250815014910,40.80,24.60
20250815014925,40.80,24.60
20250815014940,41.10,24.60
20250815014955,41.10,24.70
20250815015010,41.10,24.60
20250815015025,41.00,24.60
20250815015040,41.00,24.60
20250815015055,40.90,24.60
20250815015110,41.00,24.60
20250815015125,40.80,24.60
20250815015140,41.10,24.60
20250815015155,41.20,24.60
20250815015210,41.10,24.60
20250815015225,41.10,24.60
20250815015240,41.10,24.60
20250815015255,41.00,24.60
20250815015310,41.00,24.60
20250815015325,41.00,24.60
20250815015340,41.00,24.60
20250815015355,40.90,24.60
20250815015410,41.00,24.60
20250815015425,40.90,24.60
20250815015440,41.00,24.60
20250815015455,40.90,24.60
20250815015510,40.90,24.60
20250815015525,41.10,24.60
20250815015540,41.00,24.60
20250815015555,41.00,24.60
20250815015610,41.00,24.60
20250815015625,41.00,24.60
20250815015640,40.90,24.60
20250815015655,40.80,24.60
20250815015710,41.10,24.60
20250815015725,41.20,24.50
20250815015740,41.00,24.50
20250815015755,40.90,24.50
20250815015810,40.90,24.50
20250815015825,41.10,24.50
20250815015840,41.00,24.50
20250815015855,41.00,24.50
20250815015910,41.10,24.50
20250815015925,41.10,24.50
20250815015940,41.20,24.50
20250815015955,41.10,24.50
20250815020010,41.00,24.50
20250815020025,41.00,24.50
20250815020040,41.20,24.50
20250815020055,41.00,24.50
20250815020110,41.00,24.50
20250815020125,41.00,24.50
20250815020140,41.00,24.50
20250815020155,41.20,24.50
20250815020210,40.90,24.50
20250815020225,41.00,24.50
20250815020240,41.10,24.50
20250815020255,41.00,24.50
20250815020310,41.10,24.50
20250815020325,41.00,24.50
20250815020340,41.00,24.50
20250815020355,41.10,24.50
20250815020410,41.10,24.50
20250815020425,41.20,24.50
20250815020440,41.00,24.40
20250815020455,41.10,24.50
20250815020510,41.10,24.40
20250815020525,41.20,24.50
20250815020540,41.10,24.40
20250815020555,41.20,24.40
20250815020610,41.30,24.40
20250815020625,41.10,24.40
20250815020640,41.10,24.40
20250815020655,41.20,24.40
20250815020710,41.10,24.40
20250815020725,41.20,24.40
